ID,NUtrision classfication,KULFFI,HS-01,HS-02,HS-03,HS-04,HS-05,HS-06,HS-07,HS-08,HS-09,HS-10,HS-11,HS-12,HS-13,HS-14,HS-15,HS-16,HS-17,HS-18,HS-19,HS-20,HS-21,HS-22,HS-23,HS-24,HS-25,HS-26,HS-27,HS-28,HS-29,HS-30,HS-31,HS-32,HS-33,HS-34,HS-35,HS-36,HS-37,HS-38,HS-39,HS-40,HS-41,HS-42,HS-43,HS-44,HS-45,HS-46,HS-47,HS-48,HS-49,HS-50,HS-51,HS-52
045,Amino acids,KULFFI-45,143.5792281,178.3,183.04,155.3625905,134.02,143.75,163.95,169.74,77.98,114.01,85.68016419,148.22,158.3819248,124.46,166.75,163.66,160.4,183.64,143.14,107.09,155.28,145.1714781,180.7842134,176.63,160.50572,148.99,163.92,123.6295959,124.99,129.57,168.13,160.1,140.6,77.45,159.17,136.5327366,137.63,183.16,123.35,181.44,133.5,143.63,118.02,125.61,88.63802071,128.82,177.443889,125.33,152.28,151.27,191.29,144.28
046,Amino acids,KULFFI-46,156.1571549,213.01,229.8,175.6531457,152,172.05,159.65,181.4,71.83,114.64,97.13854746,157.7,184.3656872,122.71,148.57,174.18,134.93,176.82,182.22,175.23,177.14,174.5670896,189.278103,172.98,168.5528026,176.81,156.82,121.9200647,124.89,165.15,174.46,158.28,166.88,144.42,161.74,172.4195199,142.93,172.64,144.69,145.87,155.21,174.92,203.65,131.32,91.30797595,127.57,157.7336283,155.95,139.58,168.1,182.06,171.38
047,Amino acids,KULFFI-47,166.0261292,194.19,208.05,161.3031647,141.88,153.31,161.51,180.34,100.57,128.41,81.52179286,148.56,183.9478376,130.37,165.82,166.37,150.39,191.33,188.46,154.39,158.51,187.8963649,196.5018081,188.58,181.731628,176.85,150.28,128.1004853,135.76,139.35,178.7,163.64,152.18,92.76,164.25,161.8799436,144.8,178.8,135.25,185.16,150.92,158.25,168.32,154.38,96.04260423,122.63,185.8101202,144.05,164.84,167.62,192.44,156.88
048,Amino acids,KULFFI-48,121.1485302,158.27,170.8,137.1886526,60.01,109.07,144.7,170.36,84.26,113.39,78.19506845,139.25,138.8198011,120.87,136.87,155.66,143.78,168.19,144.3,82.31,153.81,91.02495602,171.8885897,133.65,151.0238033,136.23,158.89,121.4150984,136.99,115.83,151.84,143.15,139.38,84.06,111.53,126.102804,135.86,125.31,130.33,167.37,87.88,141.19,115.09,27.03,93.17843651,117.38,172.5476246,125.66,138.95,142.81,180.14,133.43
049,Amino acids,KULFFI-49,158.2866376,188.38,213.99,182.4508481,143.47,165.08,156.95,210.54,94.25,133.66,104.2373457,163.07,177.9724915,140.61,176.18,166.21,161.21,201.41,167.75,119.4,160.82,171.2629154,186.9043771,192.42,153.1786944,164.4,165.28,149.4762562,150.1,129.24,176.32,157.77,155.93,82.58,161.79,156.8785489,158.78,183.15,160.98,198.5,153.16,162.59,130.49,117.76,105.5013376,144.64,192.1760267,150.39,157.99,166.24,195.48,157.38
050,Amino acids,KULFFI-50,174.8527445,156.03,188.18,148.0740745,116.35,114.96,58.89,179.73,76.18,144.92,88.58751109,133.71,178.0602935,131.44,163.21,166.58,148.75,178.44,178.53,80.81,161.81,73.45189952,198.9052814,176.06,150.7254845,138.1,169.83,121.8767256,177.11,113.29,175.45,170.85,158.04,83.09,183.92,100.49227,139.15,196.58,115.55,201.97,146.23,146.02,102.52,53.66,96.03021619,120.6,180.7428933,139.48,140.98,92.32,188.49,138.03
051,Amino acids,KULFFI-51,194.699584,224.87,237.21,212.1462704,173.84,166.17,218.38,221.4,88.29,179.99,119.1648886,176.95,232.1291582,165.57,182.15,190.06,200.67,246.14,237,113.53,166.69,217.1729248,196.1797855,208.66,203.7940165,169.53,141.79,140.3846292,156.3,155.92,193.31,176.65,176.23,82.08,219.26,171.3794626,182.1,196.59,148.23,204.95,170.25,190.25,125.8,158.79,120.1872903,135.8,211.5865628,160.9,205.96,192.84,203.99,183.15
052,Amino acids,KULFFI-52,196.0274211,199.47,236.84,192.1512676,155.13,159.93,193.05,202.05,85.07,172.9,118.3555228,165.14,185.0130038,171.59,187.7,208.29,197.01,225.08,164.13,103.79,164.22,157.9640362,232.5518858,202.71,201.1049237,196.46,159.04,166.3982108,179.07,152.28,215.91,182.95,156.88,82.84,203.5,134.6364443,191.42,215.3,172.85,207.18,182.22,198.45,113.71,135.13,134.6511907,155.08,217.9808146,187.93,149.09,188.51,202.26,145.73
053,Amino acids,KULFFI-53,184.5267313,212.01,239.19,215.4673097,175.44,208.43,183.77,195.54,157.5,153.39,113.4308443,181.77,210.7108257,146.87,185.28,205.52,183.54,222.03,258.6,179.08,188.39,212.1171723,224.0763356,214.72,202.960836,183.29,156.78,136.2896081,156.86,162.91,195.4,193.53,201.16,84.66,207.99,193.4454097,167.73,217.92,180.05,202.58,184.66,195.74,162.96,171.61,119.3293187,162.35,222.2715286,178.89,196.46,206.64,221.31,203.9
054,Amino acids,KULFFI-54,144.1440051,177.52,184.65,153.0887534,123.97,132.42,145.85,144.38,93.71,114.96,73.18290574,143.8,153.724983,102.23,134.09,162.76,137.87,175.08,145.31,105.45,146.38,142.9912579,176.3283149,169.61,156.1296741,136.55,155.24,107.0009026,106.46,122.59,156.82,148.59,139.57,79.59,149.49,131.226184,149.21,173.71,114.92,179.95,131.31,135.18,116.01,116.84,72.938913,106.45,174.0715424,132.36,138.67,149.52,190.59,144.19
