ID,NUtrision classfication,KULFFI,HS-01,HS-02,HS-03,HS-04,HS-05,HS-06,HS-07,HS-08,HS-09,HS-10,HS-11,HS-12,HS-13,HS-14,HS-15,HS-16,HS-17,HS-18,HS-19,HS-20,HS-21,HS-22,HS-23,HS-24,HS-25,HS-26,HS-27,HS-28,HS-29,HS-30,HS-31,HS-32,HS-33,HS-34,HS-35,HS-36,HS-37,HS-38,HS-39,HS-40,HS-41,HS-42,HS-43,HS-44,HS-45,HS-46,HS-47,HS-48,HS-49,HS-50,HS-51,HS-52
110,Fresh/Processed foods,KULFFI-110,44.87 ,35.72 ,41.08 ,60.78 ,31.95 ,70.35 ,49.86 ,41.78 ,33.04 ,45.74 ,21.39 ,45.12 ,39.71 ,44.40 ,48.45 ,49.32 ,62.26 ,49.76 ,30.14 ,60.09 ,53.47 ,59.51 ,57.23 ,68.02 ,49.28 ,59.01 ,49.25 ,37.26 ,45.92 ,40.15 ,50.95 ,49.31 ,39.36 ,7.66 ,25.67 ,47.18 ,53.14 ,38.30 ,43.41 ,40.22 ,29.58 ,31.87 ,41.59 ,47.89 ,30.31 ,49.24 ,46.51 ,70.62 ,36.24 ,39.63 ,48.56 ,29.38 
111,Fresh/Processed foods,KULFFI-111,52.06 ,36.52 ,41.07 ,56.71 ,31.06 ,67.69 ,51.44 ,45.18 ,35.83 ,55.30 ,19.35 ,46.26 ,42.25 ,44.17 ,54.57 ,51.57 ,59.98 ,53.92 ,29.03 ,60.36 ,55.63 ,61.01 ,55.72 ,69.32 ,41.24 ,55.93 ,47.83 ,43.49 ,52.10 ,24.02 ,45.90 ,44.99 ,43.24 ,7.89 ,30.22 ,52.72 ,55.67 ,42.55 ,44.49 ,44.37 ,16.36 ,37.37 ,43.31 ,13.21 ,29.62 ,46.87 ,44.25 ,75.24 ,41.23 ,39.20 ,48.02 ,29.07 
112,Fresh/Processed foods,KULFFI-112,50.16 ,35.17 ,42.94 ,53.14 ,27.98 ,69.09 ,46.14 ,40.04 ,36.88 ,49.14 ,15.45 ,46.81 ,42.62 ,40.02 ,58.45 ,50.08 ,62.39 ,51.64 ,31.67 ,63.98 ,52.28 ,58.19 ,55.42 ,70.59 ,52.13 ,43.95 ,47.64 ,42.79 ,48.29 ,26.88 ,46.70 ,48.91 ,45.01 ,7.59 ,30.70 ,52.16 ,50.26 ,42.14 ,44.80 ,45.66 ,28.47 ,33.61 ,39.84 ,9.24 ,30.71 ,46.29 ,42.30 ,73.19 ,32.29 ,41.12 ,47.37 ,31.32 
113,Fresh/Processed foods,KULFFI-113,46.50 ,36.40 ,41.35 ,53.03 ,27.72 ,62.42 ,48.47 ,38.51 ,37.83 ,45.23 ,15.43 ,46.07 ,41.38 ,38.49 ,57.74 ,50.13 ,64.33 ,49.41 ,30.56 ,67.87 ,56.69 ,44.71 ,56.51 ,70.81 ,48.56 ,42.26 ,46.12 ,38.66 ,49.49 ,23.72 ,45.42 ,47.13 ,42.69 ,7.78 ,27.31 ,50.74 ,43.84 ,38.82 ,42.40 ,42.44 ,27.29 ,31.76 ,36.89 ,7.66 ,30.40 ,45.86 ,42.40 ,74.30 ,31.47 ,41.20 ,45.61 ,30.07 
114,Fresh/Processed foods,KULFFI-114,48.99 ,37.25 ,46.26 ,48.13 ,27.00 ,58.42 ,47.76 ,36.53 ,21.41 ,36.77 ,14.27 ,44.70 ,39.43 ,39.02 ,54.99 ,45.83 ,67.07 ,46.83 ,29.01 ,71.03 ,57.63 ,38.36 ,56.75 ,75.53 ,44.98 ,47.52 ,48.48 ,40.95 ,51.81 ,22.30 ,44.58 ,47.41 ,41.42 ,7.38 ,27.96 ,51.61 ,45.66 ,36.58 ,44.20 ,42.36 ,26.25 ,34.67 ,36.83 ,6.45 ,29.29 ,46.37 ,43.99 ,76.00 ,29.94 ,40.06 ,45.91 ,29.15 
115,Fresh/Processed foods,KULFFI-115,47.44 ,35.11 ,39.07 ,50.24 ,25.11 ,60.79 ,45.49 ,43.90 ,37.11 ,47.68 ,16.40 ,43.36 ,43.40 ,34.84 ,59.57 ,43.93 ,58.35 ,50.73 ,29.75 ,62.18 ,52.30 ,54.78 ,57.01 ,68.79 ,52.23 ,50.62 ,48.71 ,44.06 ,48.15 ,31.99 ,41.20 ,44.41 ,44.87 ,8.61 ,34.79 ,49.94 ,45.77 ,44.90 ,50.15 ,41.73 ,27.99 ,25.63 ,35.53 ,10.57 ,27.05 ,56.96 ,45.85 ,44.54 ,37.53 ,34.15 ,47.57 ,30.33 
116,Fresh/Processed foods,KULFFI-116,57.26 ,31.54 ,39.85 ,49.89 ,25.13 ,79.75 ,51.36 ,46.95 ,37.67 ,50.04 ,16.47 ,43.50 ,40.76 ,38.66 ,45.15 ,46.28 ,62.82 ,54.41 ,29.85 ,60.39 ,54.62 ,65.03 ,66.53 ,71.91 ,48.99 ,49.53 ,47.41 ,37.36 ,50.74 ,25.48 ,44.64 ,48.15 ,43.94 ,8.49 ,33.99 ,50.21 ,51.76 ,41.71 ,43.75 ,41.22 ,26.37 ,32.51 ,37.10 ,11.25 ,31.02 ,36.47 ,42.99 ,76.79 ,31.93 ,38.97 ,48.37 ,30.39 
117,Fresh/Processed foods,KULFFI-117,45.85 ,34.41 ,34.49 ,56.72 ,28.90 ,70.13 ,46.19 ,32.27 ,33.53 ,46.10 ,15.26 ,48.94 ,44.68 ,39.83 ,51.16 ,48.74 ,55.50 ,48.26 ,30.77 ,63.37 ,57.84 ,58.52 ,62.55 ,76.69 ,51.91 ,53.70 ,46.88 ,33.20 ,47.58 ,23.44 ,40.94 ,50.69 ,44.74 ,8.18 ,32.00 ,52.85 ,50.70 ,43.15 ,42.75 ,44.34 ,26.88 ,33.20 ,38.21 ,41.17 ,30.53 ,43.96 ,44.65 ,79.53 ,35.79 ,40.37 ,49.87 ,31.38 
118,Fresh/Processed foods,KULFFI-118,38.07 ,32.80 ,37.51 ,59.67 ,34.84 ,83.23 ,44.20 ,41.13 ,34.85 ,52.53 ,20.20 ,50.49 ,49.18 ,42.81 ,58.61 ,50.51 ,46.97 ,54.47 ,33.63 ,63.27 ,60.16 ,61.35 ,58.61 ,64.83 ,56.14 ,52.12 ,46.41 ,32.65 ,45.91 ,42.77 ,45.26 ,46.63 ,44.09 ,7.83 ,35.27 ,49.93 ,55.97 ,43.44 ,45.20 ,44.05 ,33.33 ,37.48 ,41.12 ,51.11 ,27.52 ,42.86 ,44.88 ,76.34 ,34.81 ,37.33 ,46.77 ,31.17 
119,Fresh/Processed foods,KULFFI-119,47.59 ,36.70 ,41.60 ,61.29 ,34.33 ,80.51 ,47.53 ,42.34 ,38.33 ,58.54 ,23.80 ,51.01 ,49.90 ,43.38 ,59.70 ,50.80 ,57.30 ,55.84 ,36.80 ,63.42 ,62.25 ,60.20 ,54.04 ,70.94 ,49.81 ,58.45 ,50.97 ,33.94 ,47.83 ,39.85 ,46.99 ,49.00 ,48.88 ,7.56 ,32.83 ,47.01 ,48.44 ,50.66 ,43.06 ,46.48 ,32.77 ,35.32 ,42.25 ,40.13 ,28.50 ,41.20 ,46.12 ,84.68 ,39.38 ,40.81 ,50.94 ,32.83 
120,Fresh/Processed foods,KULFFI-120,39.68 ,35.86 ,38.80 ,59.55 ,28.03 ,68.86 ,48.61 ,33.85 ,33.13 ,49.49 ,17.62 ,47.68 ,48.15 ,42.69 ,54.86 ,49.68 ,58.90 ,48.33 ,30.89 ,65.04 ,62.41 ,61.46 ,58.33 ,67.88 ,54.07 ,52.53 ,46.90 ,31.70 ,46.76 ,35.21 ,42.73 ,49.10 ,45.95 ,9.24 ,32.05 ,53.47 ,48.64 ,42.60 ,44.23 ,45.88 ,30.76 ,33.56 ,40.23 ,44.14 ,28.22 ,41.32 ,45.59 ,80.42 ,40.68 ,37.83 ,47.23 ,31.54 
121,Fresh/Processed foods,KULFFI-121,48.07 ,28.33 ,37.70 ,59.91 ,45.45 ,76.27 ,48.30 ,35.78 ,37.50 ,45.47 ,24.30 ,48.09 ,53.24 ,38.14 ,54.56 ,52.79 ,52.36 ,50.83 ,30.40 ,61.43 ,56.10 ,61.10 ,60.74 ,66.36 ,54.64 ,54.95 ,49.78 ,34.23 ,44.64 ,36.16 ,48.52 ,47.49 ,45.57 ,8.11 ,35.31 ,47.30 ,47.13 ,45.36 ,44.17 ,42.27 ,30.41 ,38.98 ,39.38 ,55.33 ,29.74 ,40.36 ,45.55 ,77.03 ,40.61 ,40.33 ,49.00 ,30.12 
122,Fresh/Processed foods,KULFFI-122,43.02 ,35.37 ,44.35 ,61.53 ,39.09 ,73.89 ,53.51 ,42.69 ,35.40 ,58.19 ,25.12 ,53.81 ,54.67 ,39.87 ,73.62 ,57.84 ,57.53 ,52.66 ,39.48 ,75.13 ,69.22 ,67.41 ,68.14 ,67.00 ,56.04 ,55.84 ,50.08 ,29.68 ,45.44 ,40.52 ,40.80 ,48.27 ,47.36 ,8.82 ,39.09 ,49.56 ,48.38 ,48.17 ,50.20 ,47.05 ,37.71 ,40.01 ,43.51 ,58.27 ,31.45 ,42.68 ,51.74 ,79.13 ,43.51 ,40.74 ,51.86 ,33.56 
123,Fresh/Processed foods,KULFFI-123,45.88 ,36.72 ,40.78 ,59.71 ,28.93 ,72.95 ,47.92 ,42.39 ,33.77 ,50.46 ,21.60 ,50.34 ,48.44 ,33.50 ,70.59 ,49.86 ,52.99 ,50.27 ,34.04 ,67.96 ,64.00 ,58.81 ,60.33 ,66.41 ,55.60 ,56.30 ,51.03 ,33.19 ,46.21 ,33.56 ,39.57 ,50.63 ,47.95 ,9.13 ,39.73 ,47.74 ,43.95 ,47.02 ,55.14 ,44.38 ,33.21 ,31.68 ,37.41 ,52.30 ,25.95 ,36.00 ,48.50 ,83.11 ,41.61 ,30.73 ,49.93 ,32.57 
124,Fresh/Processed foods,KULFFI-124,52.58 ,36.97 ,41.63 ,61.65 ,35.95 ,60.93 ,49.09 ,46.22 ,39.58 ,62.77 ,22.55 ,54.00 ,53.24 ,35.34 ,64.06 ,50.48 ,52.91 ,51.05 ,38.25 ,70.23 ,63.65 ,69.50 ,43.24 ,71.58 ,63.88 ,60.85 ,53.38 ,38.87 ,49.36 ,35.03 ,44.81 ,52.90 ,49.58 ,9.32 ,42.53 ,48.30 ,54.98 ,51.06 ,61.75 ,46.56 ,37.54 ,36.88 ,42.77 ,56.93 ,28.79 ,46.29 ,54.04 ,81.92 ,41.04 ,42.15 ,54.73 ,38.83 
125,Fresh/Processed foods,KULFFI-125,48.72 ,40.47 ,40.21 ,60.82 ,38.01 ,75.09 ,48.66 ,45.62 ,38.23 ,64.05 ,21.69 ,46.71 ,47.29 ,38.29 ,56.95 ,53.06 ,46.82 ,49.14 ,35.77 ,66.80 ,60.12 ,62.65 ,39.72 ,65.89 ,57.91 ,51.35 ,51.57 ,37.00 ,45.86 ,37.93 ,47.33 ,48.66 ,47.03 ,8.69 ,41.57 ,45.77 ,50.41 ,45.98 ,50.73 ,45.04 ,36.15 ,35.54 ,39.07 ,50.23 ,28.21 ,44.68 ,49.82 ,75.26 ,35.71 ,37.75 ,53.09 ,32.93 
126,Fresh/Processed foods,KULFFI-126,45.78 ,39.91 ,38.47 ,53.67 ,29.58 ,63.18 ,46.34 ,39.52 ,33.70 ,47.84 ,16.81 ,48.22 ,40.40 ,31.98 ,53.15 ,49.27 ,59.99 ,53.22 ,29.91 ,61.48 ,59.26 ,63.99 ,55.85 ,73.57 ,47.22 ,47.07 ,42.12 ,38.39 ,50.42 ,37.59 ,46.58 ,51.68 ,43.90 ,7.94 ,30.24 ,53.40 ,43.59 ,39.46 ,45.15 ,42.34 ,29.40 ,33.80 ,38.32 ,11.09 ,25.90 ,42.94 ,47.74 ,75.76 ,38.19 ,38.18 ,48.38 ,31.27 
127,Fresh/Processed foods,KULFFI-127,43.94 ,38.25 ,39.73 ,59.33 ,31.15 ,59.84 ,49.47 ,39.75 ,27.95 ,45.73 ,22.75 ,46.66 ,41.34 ,42.48 ,63.42 ,49.13 ,68.65 ,43.79 ,28.04 ,58.17 ,60.71 ,64.54 ,51.58 ,75.83 ,40.24 ,55.71 ,41.59 ,35.88 ,45.39 ,35.74 ,57.62 ,46.68 ,39.95 ,8.22 ,26.63 ,48.19 ,66.89 ,36.77 ,35.83 ,39.09 ,25.61 ,33.20 ,36.02 ,45.46 ,26.91 ,41.51 ,47.19 ,74.23 ,36.74 ,40.29 ,43.38 ,27.54 
128,Fresh/Processed foods,KULFFI-128,41.80 ,37.86 ,41.32 ,60.21 ,35.17 ,66.75 ,48.18 ,36.18 ,33.20 ,47.77 ,21.77 ,48.07 ,40.64 ,38.94 ,63.90 ,49.53 ,58.93 ,49.55 ,34.08 ,60.19 ,55.88 ,62.52 ,52.78 ,74.05 ,46.70 ,56.68 ,43.90 ,37.07 ,45.45 ,37.47 ,51.49 ,48.12 ,40.74 ,8.75 ,28.34 ,50.69 ,52.95 ,37.94 ,39.02 ,40.14 ,27.01 ,33.52 ,36.72 ,52.17 ,30.19 ,46.27 ,40.77 ,77.27 ,37.38 ,36.83 ,45.79 ,29.53 
129,Fresh/Processed foods,KULFFI-129,42.29 ,33.45 ,45.41 ,52.91 ,29.97 ,65.86 ,49.33 ,38.28 ,35.61 ,41.34 ,20.76 ,46.20 ,39.39 ,42.74 ,56.02 ,51.92 ,69.68 ,46.87 ,30.12 ,67.10 ,52.95 ,51.67 ,55.23 ,79.65 ,45.94 ,50.44 ,45.65 ,37.78 ,47.99 ,35.68 ,49.57 ,48.75 ,40.70 ,7.51 ,26.12 ,54.41 ,49.23 ,36.38 ,35.04 ,39.49 ,25.97 ,34.81 ,36.91 ,8.33 ,30.58 ,50.46 ,42.25 ,79.23 ,36.94 ,41.40 ,44.93 ,29.85 
130,Fresh/Processed foods,KULFFI-130,38.28 ,35.54 ,44.20 ,59.36 ,37.88 ,72.36 ,47.86 ,42.18 ,33.28 ,39.97 ,23.25 ,51.25 ,44.33 ,37.60 ,68.57 ,49.42 ,53.79 ,48.17 ,35.40 ,66.25 ,62.97 ,58.21 ,42.21 ,63.68 ,52.00 ,54.18 ,47.43 ,36.75 ,45.09 ,37.89 ,34.77 ,45.90 ,45.02 ,8.95 ,37.63 ,45.45 ,44.28 ,45.74 ,50.44 ,43.18 ,34.69 ,25.32 ,38.30 ,47.86 ,26.14 ,36.09 ,47.31 ,75.58 ,42.69 ,38.25 ,49.19 ,31.01 
131,Fresh/Processed foods,KULFFI-131,43.77 ,38.32 ,43.44 ,59.67 ,30.08 ,70.25 ,48.02 ,44.59 ,36.65 ,45.81 ,20.17 ,49.78 ,46.06 ,35.87 ,64.06 ,47.62 ,50.73 ,49.34 ,34.69 ,63.12 ,61.67 ,58.57 ,56.97 ,66.90 ,51.14 ,56.03 ,48.64 ,40.19 ,47.73 ,34.42 ,38.32 ,51.13 ,47.79 ,9.05 ,40.86 ,47.61 ,47.11 ,46.37 ,50.20 ,43.57 ,33.28 ,26.31 ,38.19 ,47.00 ,27.60 ,42.00 ,49.67 ,57.69 ,37.07 ,30.84 ,48.66 ,31.55 
132,Fresh/Processed foods,KULFFI-132,35.58 ,28.68 ,35.97 ,55.85 ,27.45 ,58.32 ,41.46 ,24.51 ,18.93 ,44.40 ,19.16 ,42.41 ,40.20 ,21.78 ,41.90 ,39.80 ,46.97 ,40.07 ,34.65 ,58.30 ,52.44 ,56.55 ,31.12 ,61.50 ,46.51 ,45.39 ,38.03 ,43.43 ,41.13 ,36.40 ,35.90 ,46.44 ,39.20 ,8.53 ,31.50 ,45.18 ,50.27 ,38.07 ,38.82 ,38.28 ,36.33 ,29.52 ,39.89 ,54.86 ,24.39 ,34.90 ,44.40 ,60.07 ,36.36 ,33.61 ,46.80 ,27.36 
133,Fresh/Processed foods,KULFFI-133,32.43 ,35.78 ,38.16 ,59.49 ,32.62 ,73.54 ,46.23 ,41.99 ,33.85 ,60.33 ,20.50 ,48.87 ,47.58 ,34.15 ,56.85 ,49.34 ,51.14 ,46.31 ,34.97 ,65.14 ,59.02 ,57.46 ,50.33 ,63.42 ,50.95 ,53.88 ,46.74 ,35.45 ,43.32 ,36.38 ,41.43 ,46.07 ,44.06 ,9.16 ,37.55 ,44.16 ,55.45 ,47.03 ,46.93 ,43.51 ,35.70 ,32.27 ,41.70 ,52.75 ,26.10 ,43.95 ,47.21 ,73.34 ,34.30 ,37.98 ,48.31 ,33.58 
134,Fresh/Processed foods,KULFFI-134,41.91 ,34.73 ,38.10 ,58.55 ,37.99 ,73.65 ,45.54 ,39.99 ,34.20 ,55.74 ,19.97 ,48.36 ,46.96 ,37.95 ,43.92 ,49.07 ,50.50 ,46.37 ,33.86 ,66.36 ,61.97 ,61.50 ,48.47 ,64.56 ,54.54 ,53.00 ,43.45 ,37.52 ,43.67 ,34.50 ,45.92 ,45.36 ,42.67 ,8.66 ,38.42 ,43.87 ,45.28 ,45.87 ,49.09 ,44.37 ,36.79 ,31.71 ,43.55 ,52.07 ,26.97 ,38.62 ,46.44 ,70.77 ,40.65 ,39.75 ,49.05 ,33.35 
135,Fresh/Processed foods,KULFFI-135,46.84 ,37.83 ,40.63 ,63.25 ,29.36 ,72.17 ,51.32 ,48.00 ,40.79 ,52.21 ,21.17 ,49.52 ,42.63 ,42.20 ,60.98 ,52.82 ,54.56 ,52.03 ,33.31 ,61.68 ,63.16 ,59.42 ,47.26 ,66.94 ,57.27 ,51.80 ,46.96 ,39.39 ,48.35 ,36.39 ,50.55 ,52.66 ,48.30 ,8.89 ,41.15 ,51.86 ,59.84 ,48.89 ,50.96 ,47.47 ,36.35 ,31.80 ,43.15 ,49.69 ,29.01 ,48.75 ,51.15 ,76.05 ,34.79 ,41.91 ,51.72 ,32.10 
136,Fresh/Processed foods,KULFFI-136,33.87 ,35.93 ,39.29 ,59.81 ,39.28 ,72.18 ,44.62 ,39.68 ,33.09 ,49.31 ,19.87 ,51.38 ,50.42 ,44.69 ,68.45 ,48.44 ,43.73 ,47.40 ,38.01 ,68.99 ,62.72 ,61.93 ,51.29 ,62.36 ,53.58 ,52.71 ,46.86 ,36.11 ,42.47 ,39.39 ,42.79 ,47.01 ,41.88 ,8.79 ,38.76 ,46.33 ,56.19 ,44.79 ,47.66 ,44.76 ,41.14 ,33.81 ,42.62 ,50.61 ,26.18 ,39.51 ,46.48 ,74.45 ,33.14 ,42.35 ,44.78 ,37.17 
137,Fresh/Processed foods,KULFFI-137,41.17 ,28.15 ,41.99 ,58.59 ,40.45 ,75.40 ,49.25 ,37.87 ,34.30 ,39.05 ,21.50 ,51.03 ,51.55 ,37.41 ,68.52 ,51.76 ,49.94 ,49.16 ,38.73 ,70.97 ,63.39 ,58.18 ,52.09 ,65.48 ,54.28 ,53.01 ,47.03 ,35.93 ,41.97 ,37.99 ,45.85 ,44.89 ,45.87 ,8.53 ,38.41 ,46.15 ,48.62 ,44.73 ,46.27 ,44.39 ,39.75 ,23.30 ,43.35 ,52.19 ,26.14 ,37.89 ,48.80 ,75.22 ,39.66 ,42.37 ,48.78 ,36.25 
138,Fresh/Processed foods,KULFFI-138,42.69 ,35.00 ,41.45 ,59.56 ,33.85 ,73.70 ,48.38 ,41.42 ,32.45 ,39.83 ,20.99 ,49.66 ,51.12 ,36.89 ,65.63 ,49.57 ,46.92 ,46.88 ,37.15 ,69.49 ,61.23 ,60.27 ,53.31 ,59.72 ,53.85 ,53.28 ,47.74 ,34.83 ,42.28 ,33.89 ,38.60 ,46.64 ,45.72 ,8.47 ,38.55 ,45.42 ,47.30 ,46.01 ,49.09 ,44.24 ,36.60 ,33.01 ,41.25 ,51.74 ,25.78 ,38.05 ,49.21 ,74.59 ,36.65 ,39.53 ,48.61 ,34.80 
139,Fresh/Processed foods,KULFFI-139,43.81 ,35.76 ,39.42 ,56.69 ,35.39 ,75.57 ,47.98 ,41.79 ,33.45 ,42.42 ,22.16 ,50.56 ,51.31 ,35.95 ,64.06 ,48.97 ,44.26 ,46.93 ,38.24 ,68.67 ,65.30 ,59.19 ,48.83 ,63.29 ,53.98 ,55.00 ,47.74 ,35.69 ,42.65 ,36.68 ,36.71 ,47.78 ,46.12 ,9.32 ,39.19 ,44.64 ,44.96 ,47.25 ,54.51 ,42.73 ,37.25 ,25.12 ,41.28 ,52.21 ,25.88 ,40.76 ,49.01 ,62.79 ,36.25 ,33.86 ,49.75 ,35.35 
140,Fresh/Processed foods,KULFFI-140,45.49 ,33.92 ,37.87 ,56.53 ,35.84 ,74.08 ,46.68 ,41.44 ,33.70 ,58.52 ,22.83 ,51.90 ,50.95 ,38.40 ,64.26 ,49.95 ,47.94 ,48.13 ,36.34 ,71.32 ,64.61 ,60.87 ,49.49 ,66.76 ,55.17 ,56.68 ,46.67 ,35.45 ,44.76 ,35.48 ,37.53 ,46.97 ,43.20 ,9.22 ,37.77 ,44.09 ,51.99 ,44.56 ,49.32 ,44.01 ,38.12 ,31.75 ,37.51 ,55.53 ,24.97 ,43.50 ,47.90 ,68.14 ,35.88 ,40.81 ,48.99 ,32.04 
141,Fresh/Processed foods,KULFFI-141,45.15 ,33.08 ,37.77 ,58.08 ,35.30 ,75.78 ,46.06 ,41.30 ,34.15 ,59.98 ,20.57 ,49.28 ,51.62 ,42.51 ,58.67 ,48.84 ,44.63 ,46.93 ,36.44 ,64.51 ,62.80 ,61.65 ,55.09 ,64.83 ,54.69 ,53.79 ,46.21 ,32.92 ,43.84 ,29.65 ,40.95 ,47.26 ,43.56 ,8.73 ,36.84 ,45.25 ,52.13 ,43.89 ,49.13 ,44.34 ,38.82 ,34.13 ,37.32 ,50.94 ,26.01 ,44.18 ,48.06 ,72.51 ,35.83 ,40.40 ,48.90 ,32.94 
142,Fresh/Processed foods,KULFFI-142,45.66 ,34.68 ,39.35 ,58.03 ,32.48 ,74.77 ,44.78 ,43.65 ,33.49 ,57.26 ,20.26 ,48.74 ,50.15 ,40.57 ,56.90 ,49.32 ,47.47 ,46.33 ,36.11 ,65.42 ,60.48 ,59.20 ,53.11 ,65.16 ,55.00 ,53.52 ,44.93 ,34.34 ,44.07 ,34.50 ,44.06 ,46.22 ,44.28 ,8.56 ,36.81 ,44.98 ,53.32 ,44.47 ,49.91 ,44.48 ,38.84 ,33.26 ,35.50 ,58.52 ,25.50 ,43.10 ,46.83 ,71.84 ,33.29 ,41.29 ,48.40 ,32.74 
143,Fresh/Processed foods,KULFFI-143,42.13 ,31.65 ,38.12 ,59.06 ,33.31 ,70.35 ,44.77 ,41.69 ,33.32 ,54.00 ,19.40 ,49.84 ,50.73 ,40.88 ,66.54 ,49.08 ,43.84 ,47.24 ,34.81 ,68.46 ,61.63 ,62.22 ,56.12 ,61.16 ,55.67 ,52.75 ,46.67 ,35.24 ,44.21 ,39.74 ,43.93 ,46.23 ,45.16 ,8.90 ,35.72 ,45.04 ,47.98 ,45.15 ,50.05 ,44.78 ,36.04 ,35.40 ,36.50 ,52.40 ,26.23 ,40.59 ,48.12 ,73.23 ,32.21 ,40.59 ,48.04 ,33.34 
144,Fresh/Processed foods,KULFFI-144,37.84 ,33.90 ,39.78 ,56.93 ,33.09 ,72.95 ,47.77 ,39.31 ,33.41 ,48.53 ,20.28 ,50.14 ,51.79 ,45.98 ,68.31 ,49.82 ,46.16 ,47.45 ,37.27 ,70.00 ,62.03 ,61.34 ,51.75 ,66.40 ,55.22 ,52.00 ,49.38 ,35.69 ,45.76 ,37.42 ,43.28 ,45.06 ,45.76 ,9.11 ,38.29 ,45.45 ,50.56 ,44.66 ,50.15 ,45.12 ,36.28 ,36.19 ,36.44 ,57.15 ,25.32 ,41.22 ,49.03 ,73.15 ,34.46 ,41.11 ,47.83 ,34.07 
145,Fresh/Processed foods,KULFFI-145,40.73 ,31.65 ,38.44 ,57.27 ,34.00 ,72.39 ,43.20 ,36.71 ,30.47 ,38.05 ,21.16 ,50.41 ,50.55 ,45.96 ,65.63 ,43.91 ,45.82 ,46.40 ,36.21 ,66.68 ,61.65 ,57.55 ,50.93 ,62.75 ,50.43 ,51.26 ,48.75 ,34.28 ,41.75 ,37.47 ,42.79 ,44.87 ,44.64 ,8.53 ,36.04 ,44.82 ,43.54 ,43.31 ,46.73 ,41.26 ,33.44 ,34.20 ,36.50 ,50.26 ,24.31 ,37.13 ,44.93 ,72.97 ,40.10 ,41.51 ,46.03 ,33.55 
146,Fresh/Processed foods,KULFFI-146,46.23 ,36.81 ,45.97 ,60.88 ,32.12 ,74.11 ,46.10 ,40.84 ,36.53 ,48.86 ,22.38 ,50.92 ,42.19 ,47.21 ,71.88 ,46.59 ,54.55 ,49.23 ,36.04 ,66.82 ,62.85 ,60.49 ,53.53 ,62.97 ,54.46 ,54.30 ,45.07 ,34.27 ,44.94 ,35.68 ,42.46 ,47.20 ,45.38 ,8.57 ,36.10 ,44.60 ,45.21 ,44.48 ,47.16 ,42.65 ,33.74 ,28.37 ,36.29 ,50.46 ,25.44 ,44.29 ,47.18 ,73.24 ,33.74 ,35.56 ,46.25 ,30.73 
147,Fresh/Processed foods,KULFFI-147,43.99 ,34.89 ,37.24 ,55.76 ,30.87 ,74.84 ,39.15 ,42.31 ,34.30 ,44.53 ,19.19 ,50.04 ,43.40 ,35.05 ,68.97 ,44.55 ,53.25 ,50.14 ,34.02 ,63.58 ,62.50 ,55.69 ,55.20 ,64.19 ,55.35 ,53.69 ,47.73 ,36.73 ,46.65 ,36.01 ,42.96 ,47.59 ,46.13 ,8.54 ,38.01 ,42.59 ,44.97 ,45.66 ,52.53 ,43.19 ,32.63 ,29.87 ,35.95 ,58.38 ,25.42 ,46.87 ,48.20 ,61.22 ,33.00 ,34.15 ,44.57 ,27.96 
148,Fresh/Processed foods,KULFFI-148,41.84 ,32.04 ,37.83 ,59.42 ,29.65 ,77.17 ,42.34 ,38.14 ,29.27 ,45.95 ,19.17 ,48.35 ,50.38 ,30.72 ,55.61 ,43.56 ,41.42 ,48.03 ,32.80 ,67.51 ,62.47 ,59.54 ,34.83 ,62.80 ,51.47 ,50.64 ,46.78 ,35.24 ,42.40 ,27.95 ,35.13 ,43.02 ,45.05 ,9.12 ,38.08 ,44.93 ,38.25 ,43.12 ,51.44 ,42.16 ,33.33 ,35.16 ,41.97 ,50.67 ,23.56 ,38.14 ,46.16 ,56.16 ,38.12 ,37.60 ,46.65 ,34.11 
149,Fresh/Processed foods,KULFFI-149,48.10 ,33.88 ,44.75 ,50.17 ,23.50 ,64.95 ,37.00 ,41.12 ,34.29 ,45.55 ,15.71 ,47.98 ,41.18 ,31.46 ,50.76 ,45.91 ,58.83 ,48.35 ,29.19 ,63.75 ,54.92 ,59.92 ,47.99 ,73.65 ,48.98 ,37.47 ,42.46 ,36.80 ,50.03 ,25.98 ,39.46 ,46.71 ,42.53 ,8.01 ,28.59 ,50.67 ,46.76 ,38.95 ,40.25 ,40.91 ,28.03 ,34.04 ,38.77 ,19.91 ,25.45 ,39.60 ,44.50 ,69.92 ,31.66 ,39.59 ,46.84 ,30.74 
150,Fresh/Processed foods,KULFFI-150,46.71 ,37.67 ,44.35 ,56.15 ,26.75 ,71.77 ,44.81 ,42.67 ,33.56 ,47.66 ,14.28 ,42.08 ,38.61 ,37.22 ,61.86 ,44.68 ,52.64 ,47.74 ,30.15 ,59.44 ,57.85 ,57.15 ,56.58 ,66.11 ,52.59 ,50.70 ,46.68 ,44.63 ,45.18 ,31.28 ,47.70 ,47.44 ,36.73 ,9.18 ,34.90 ,46.09 ,46.52 ,40.78 ,41.71 ,40.85 ,26.31 ,33.85 ,34.89 ,55.47 ,30.17 ,42.91 ,46.41 ,65.19 ,36.70 ,36.54 ,46.62 ,27.71 
