ID,NUtrision classfication,KULFFI,HS-01,HS-02,HS-03,HS-04,HS-05,HS-06,HS-07,HS-08,HS-09,HS-10,HS-11,HS-12,HS-13,HS-14,HS-15,HS-16,HS-17,HS-18,HS-19,HS-20,HS-21,HS-22,HS-23,HS-24,HS-25,HS-26,HS-27,HS-28,HS-29,HS-30,HS-31,HS-32,HS-33,HS-34,HS-35,HS-36,HS-37,HS-38,HS-39,HS-40,HS-41,HS-42,HS-43,HS-44,HS-45,HS-46,HS-47,HS-48,HS-49,HS-50,HS-51,HS-52
020,Disaccharides,KULFFI-20,4.15.E+08,2.08.E+08,3.54.E+08,7.69.E+08,1.86.E+09,4.62.E+08,2.97.E+09,9.87.E+08,2.11.E+09,5.93.E+08,4.87.E+08,1.31.E+09,9.31.E+08,3.04.E+08,1.53.E+08,4.98.E+07,3.29.E+05,5.07.E+08,9.19.E+08,9.71.E+08,1.67.E+09,4.31.E+08,8.82.E+05,4.45.E+08,1.05.E+09,1.03.E+09,1.12.E+10,1.06.E+09,2.12.E+08,6.45.E+08,9.31.E+08,1.14.E+09,2.91.E+09,5.65.E+09,1.43.E+09,1.71.E+09,2.78.E+07,1.04.E+08,5.33.E+08,2.47.E+09,3.04.E+09,8.91.E+09,2.43.E+09,2.59.E+08,8.73.E+09,1.07.E+09,3.40.E+09,4.40.E+08,3.31.E+08,1.52.E+09,4.62.E+08,4.53.E+09
021,Disaccharides,KULFFI-21,6.53.E+08,2.12.E+08,4.47.E+08,1.15.E+09,2.51.E+09,5.99.E+08,4.05.E+09,1.10.E+09,2.65.E+09,8.48.E+08,9.38.E+08,9.94.E+08,1.18.E+09,3.38.E+08,3.01.E+08,9.36.E+07,6.27.E+05,9.14.E+08,8.00.E+08,3.72.E+08,2.09.E+09,1.00.E+09,3.95.E+05,6.37.E+08,1.44.E+09,1.63.E+09,1.20.E+10,1.44.E+09,2.93.E+08,9.81.E+08,1.55.E+09,2.21.E+09,4.34.E+09,3.41.E+09,3.20.E+09,2.91.E+09,3.90.E+07,1.38.E+08,1.56.E+09,3.09.E+09,3.76.E+09,1.26.E+10,2.08.E+09,6.46.E+08,1.05.E+10,9.08.E+08,4.55.E+09,4.81.E+08,3.92.E+08,4.01.E+09,5.93.E+08,5.20.E+09
022,Disaccharides,KULFFI-22,6.55.E+08,4.02.E+08,3.07.E+08,1.09.E+09,1.53.E+09,1.37.E+09,3.42.E+09,8.81.E+08,2.30.E+09,7.58.E+08,5.88.E+08,1.16.E+09,9.86.E+08,5.72.E+08,1.60.E+08,5.83.E+07,3.14.E+05,7.97.E+08,7.67.E+08,1.10.E+09,2.43.E+09,6.40.E+08,5.10.E+05,6.00.E+08,9.34.E+08,1.60.E+09,1.08.E+10,1.94.E+09,3.23.E+08,1.65.E+09,9.39.E+08,1.51.E+09,2.58.E+09,3.77.E+09,1.49.E+09,2.65.E+09,4.24.E+07,1.06.E+08,9.77.E+08,3.38.E+09,2.37.E+09,9.60.E+09,3.03.E+09,1.60.E+09,1.17.E+10,1.51.E+09,3.38.E+09,6.69.E+08,7.77.E+08,2.77.E+09,6.55.E+08,4.68.E+09
023,Disaccharides,KULFFI-23,7.02.E+08,3.18.E+08,7.86.E+08,1.86.E+09,1.61.E+09,1.42.E+09,4.26.E+09,1.26.E+09,3.49.E+09,6.98.E+08,4.51.E+08,1.18.E+09,8.08.E+08,5.34.E+08,1.27.E+08,9.44.E+07,1.78.E+05,5.43.E+08,9.02.E+08,1.96.E+09,2.44.E+09,2.81.E+09,5.13.E+05,6.72.E+08,1.97.E+09,1.38.E+09,1.26.E+10,2.34.E+09,6.25.E+08,1.18.E+09,1.74.E+09,1.28.E+09,2.94.E+09,3.42.E+09,2.18.E+09,3.01.E+09,1.19.E+08,2.62.E+08,1.56.E+09,4.16.E+09,2.94.E+09,1.43.E+10,4.71.E+09,1.43.E+09,1.21.E+10,1.01.E+09,5.13.E+09,6.44.E+08,4.01.E+08,2.29.E+09,1.79.E+09,4.99.E+09
024,Disaccharides,KULFFI-24,2.81.E+08,1.30.E+08,1.67.E+08,5.03.E+08,9.98.E+08,4.12.E+08,3.37.E+09,4.42.E+08,1.09.E+09,4.79.E+08,2.91.E+08,7.29.E+08,7.03.E+08,1.78.E+08,8.45.E+07,4.55.E+07,8.12.E+04,5.16.E+08,4.91.E+08,9.31.E+08,1.95.E+09,6.24.E+08,4.15.E+05,3.04.E+08,1.15.E+09,1.61.E+09,1.25.E+10,1.39.E+09,2.54.E+08,8.42.E+08,1.07.E+09,1.33.E+09,3.32.E+09,3.47.E+09,2.48.E+09,2.20.E+09,3.47.E+07,1.21.E+08,6.69.E+08,2.83.E+09,3.80.E+09,1.06.E+10,1.80.E+09,2.44.E+09,8.62.E+09,6.56.E+08,3.86.E+09,5.85.E+08,4.35.E+08,1.40.E+09,5.20.E+08,3.57.E+09
025,Disaccharides,KULFFI-25,2.71.E+08,1.08.E+08,1.78.E+08,3.93.E+08,1.03.E+09,3.57.E+08,3.84.E+09,6.78.E+08,1.04.E+09,6.31.E+08,2.39.E+08,7.17.E+08,7.35.E+08,2.44.E+08,1.06.E+08,3.17.E+07,1.28.E+05,5.43.E+08,6.67.E+08,8.63.E+08,2.42.E+09,6.40.E+08,6.71.E+05,3.06.E+08,1.72.E+09,1.93.E+09,1.35.E+10,1.79.E+09,3.35.E+08,1.02.E+09,1.64.E+09,1.91.E+09,4.27.E+09,3.92.E+09,2.12.E+09,1.93.E+09,4.74.E+07,1.40.E+08,1.36.E+09,3.78.E+09,3.52.E+09,1.27.E+10,1.90.E+09,2.00.E+08,8.44.E+09,7.22.E+08,4.50.E+09,5.60.E+08,4.88.E+08,2.08.E+09,4.96.E+08,7.07.E+09
026,Monosaccharides/Polyols,KULFFI-26,3.35.E+08,1.89.E+08,1.77.E+08,6.56.E+08,1.19.E+09,4.54.E+08,4.00.E+09,6.44.E+08,1.18.E+09,5.65.E+08,3.29.E+08,1.09.E+09,1.01.E+09,2.42.E+08,1.24.E+08,4.77.E+07,1.14.E+05,4.85.E+08,5.13.E+08,1.58.E+09,2.93.E+09,1.31.E+09,1.05.E+06,3.65.E+08,1.55.E+09,2.00.E+09,1.44.E+10,2.24.E+09,5.45.E+08,1.03.E+09,1.18.E+09,2.17.E+09,5.32.E+09,3.84.E+09,2.06.E+09,1.95.E+09,5.38.E+07,2.44.E+08,1.21.E+09,2.74.E+09,4.60.E+09,1.18.E+10,2.89.E+09,4.07.E+08,1.02.E+10,1.02.E+09,4.17.E+09,4.69.E+08,4.35.E+08,1.55.E+09,4.75.E+08,7.12.E+09
027,Monosaccharides/Polyols,KULFFI-27,5.28.E+08,2.91.E+08,3.30.E+08,7.25.E+08,1.76.E+09,1.08.E+09,4.76.E+09,1.27.E+09,2.47.E+09,8.15.E+08,8.41.E+08,1.35.E+09,1.18.E+09,4.23.E+08,1.34.E+08,1.15.E+08,1.36.E+05,4.98.E+08,7.56.E+08,2.03.E+09,4.37.E+09,1.72.E+09,6.64.E+05,6.24.E+08,1.13.E+09,1.72.E+09,1.28.E+10,1.77.E+09,2.70.E+08,1.51.E+09,1.70.E+09,2.53.E+09,5.55.E+09,4.01.E+09,2.63.E+09,2.34.E+09,5.69.E+07,3.07.E+08,2.40.E+09,7.80.E+09,5.23.E+09,1.22.E+10,5.03.E+09,3.64.E+08,9.63.E+09,1.26.E+09,6.12.E+09,9.69.E+08,1.18.E+09,5.17.E+09,1.61.E+09,6.83.E+09
028,Monosaccharides/Polyols,KULFFI-28,3.54.E+08,1.79.E+08,3.18.E+08,5.98.E+08,1.36.E+09,4.75.E+08,3.89.E+09,7.24.E+08,1.97.E+09,7.71.E+08,4.05.E+08,1.25.E+09,1.97.E+09,5.03.E+08,8.70.E+07,4.62.E+07,2.68.E+05,8.88.E+08,8.29.E+08,9.96.E+08,2.62.E+09,8.42.E+08,5.36.E+05,3.93.E+08,1.49.E+09,1.90.E+09,1.15.E+10,1.62.E+09,1.54.E+08,7.88.E+08,1.56.E+09,2.31.E+09,5.13.E+09,3.52.E+09,1.52.E+09,1.99.E+09,4.41.E+07,1.61.E+08,1.59.E+09,4.48.E+09,4.22.E+09,1.12.E+10,2.36.E+09,3.18.E+08,1.14.E+10,1.38.E+09,3.87.E+09,5.15.E+08,3.52.E+08,1.92.E+09,6.38.E+08,5.20.E+09
029,Monosaccharides/Polyols,Erythritol,3.41.E+08,1.58.E+08,3.10.E+08,5.96.E+08,1.56.E+09,5.02.E+08,2.88.E+09,1.04.E+09,1.53.E+09,9.02.E+08,4.53.E+08,1.14.E+09,1.85.E+09,3.56.E+08,1.07.E+08,6.28.E+07,2.32.E+05,9.82.E+08,1.03.E+09,1.05.E+09,2.91.E+09,7.93.E+08,7.70.E+05,4.24.E+08,1.00.E+09,1.21.E+09,8.71.E+09,1.07.E+09,1.12.E+08,6.35.E+08,8.51.E+08,1.31.E+09,3.26.E+09,3.54.E+09,1.24.E+09,1.59.E+09,3.15.E+07,1.00.E+08,9.46.E+08,3.93.E+09,3.50.E+09,8.36.E+09,1.89.E+09,2.30.E+08,8.71.E+09,1.30.E+09,2.82.E+09,3.55.E+08,4.16.E+08,1.43.E+09,5.42.E+08,4.94.E+09
